model,raw_feature,importance_mean,importance_std
logistic_elastic_net,d1_sysbp_min,0.00037751446268347033,0.0003322525178821034
logistic_elastic_net,d1_glucose_max,0.0003747788506349714,0.0003717945465823158
logistic_elastic_net,d1_arterial_ph_min,0.00036930762653802907,1.467282825978744e-05
logistic_elastic_net,h1_arterial_po2_min,0.00035886256235306835,0.00039218729094325777
logistic_elastic_net,d1_diasbp_noninvasive_max,0.000325537833763212,0.00012111300614414677
logistic_elastic_net,h1_temp_max,0.0003203153016707594,0.00013479106638636384
logistic_elastic_net,d1_sysbp_invasive_min,0.00030713462543735526,0.00020318136759706062
logistic_elastic_net,d1_arterial_ph_max,0.00029668956125239454,1.2683292224702214e-05
logistic_elastic_net,d1_mbp_invasive_max,0.0002947000252172538,0.00026386221667140664
logistic_elastic_net,d1_sysbp_invasive_max,0.00029022356913799285,0.0003160875375960437
logistic_elastic_net,hematocrit_apache,0.0002815193489839607,0.0001019637218052094
logistic_elastic_net,temp_apache,0.00027952981294870893,0.0002745559728608016
logistic_elastic_net,d1_lactate_max,0.0002792811209442747,0.00010668886988879356
logistic_elastic_net,h1_resprate_max,0.0002524223844687645,1.616498028622626e-05
logistic_elastic_net,h1_potassium_max,0.0002484433123982055,0.0001678671029719525
logistic_elastic_net,h1_wbc_max,0.00023252702411641346,0.0001509560466725346
logistic_elastic_net,d1_resprate_max,0.00022979141206813658,3.23299605723415e-05
logistic_elastic_net,d1_calcium_min,0.00022158457592269531,1.467282825973193e-05
logistic_elastic_net,h1_hemaglobin_max,0.00022034111590080174,7.560236933851217e-05
logistic_elastic_net,gcs_unable_apache,0.00021984373189209983,6.416253713603659e-05
logistic_elastic_net,h1_glucose_min,0.00021785419585673704,2.5366584449182383e-05
logistic_elastic_net,h1_glucose_max,0.00021661073583473245,3.655772464722373e-05
logistic_elastic_net,glucose_apache,0.00021089081973352242,0.0008714167834275588
logistic_elastic_net,h1_sysbp_max,0.00020616567164977173,2.4123124427011255e-05
logistic_elastic_net,h1_creatinine_min,0.0001952232234561646,1.1191140198152372e-05
logistic_elastic_net,h1_pao2fio2ratio_min,0.000191741535394363,0.00026286744865378076
logistic_elastic_net,h1_platelets_max,0.00019024938336809072,9.276211764219777e-05
logistic_elastic_net,d1_temp_max,0.0001785608591611254,7.560236933856768e-05
logistic_elastic_net,cirrhosis,0.0001745817870906774,1.5418904272979095e-05
logistic_elastic_net,ph_apache,0.00017085140702466362,1.740844030706512e-06
logistic_elastic_net,heart_rate_apache,0.0001696079470026035,0.0003964150550180845
logistic_elastic_net,h1_mbp_max,0.00016861317898497763,8.604743352336186e-05
logistic_elastic_net,leukemia,0.0001526968907032411,8.555004951454892e-05
logistic_elastic_net,d1_mbp_invasive_min,0.0001499612786548532,0.0005821879823071363
logistic_elastic_net,wbc_apache,0.00014697697460192005,0.00014747435861089953
logistic_elastic_net,hepatic_failure,0.00013901883046107955,2.8599580506272204e-05
logistic_elastic_net,h1_creatinine_max,0.00013180676233337518,3.73038006604709e-05
logistic_elastic_net,bmi,0.00013006591830255765,0.00016289326288387862
logistic_elastic_net,h1_diasbp_invasive_max,0.00012285385017485329,7.659713735608253e-05
logistic_elastic_net,ethnicity,0.00012111300614409126,0.00017781478314810029
logistic_elastic_net,h1_hemaglobin_min,0.00011986954612203116,2.884827251076194e-05
